SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100023,0,Revolving loans,F,N,N,0,325158.62505154737,399978.31269506377,36533.551451209016,656970.3342012137,Working,Secondary / secondary special,Separated,With parents,0.03785334212753803,-9537,-10059,-9934,-1546,1,0,1,0,0,0,Medicine staff,5,3,3,SUNDAY,20,0,0,0,0,0,0,0.6456058169905587,0.40562649278421814,0.6789816556404601,0.2986731049459172,0.17920003178231322,0.7600713619639144,0.6597991023367753,0.08626810342946255,0.0859687705664298,0.16345987943588908,0.013225175024422327,0.05007871095376903,0.09253880192353932,0.052932934628369614,0.02314018216747664,0.05477744520129151,0.1153867744794243,0.592642162193254,0.6234178701931294,0.16243065207567897,0.28517101297774244,0.05889016733592136,0.27897975124183955,0.10150583808268984,0.06355279880389522,0.011940301420079905,0.07070174274322401,not specified,terraced house,0.06199504165454682,Wooden,No,0,1,0,0,-3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
100024,0,Cash loans,F,N,Y,4,355324.985731687,258691.25396768213,41909.338794574665,796318.1913132316,Working,Academic degree,Single / not married,With parents,0.09787719001456506,-11754,-3435,-5911,-4298,1,0,0,0,0,0,Cleaning staff,5,2,1,SUNDAY,13,0,0,0,0,0,0,0.6589765120231283,0.8646717287281137,0.2806135542649525,0.03994250814040823,0.13153365563604483,0.6954519017527332,0.39869635882422033,0.05211589936128731,0.12584899035909441,0.18827149671650314,0.12381478704471784,0.06536911063181022,0.10926539734302075,0.0831906312555955,0.09417731951204539,0.039607763183508,0.12137611805275735,0.7475562359587788,0.9447138990785051,0.1847032480371827,0.047508928525646935,0.10234602938144295,0.1649209939678301,0.09104705363827517,0.08630316635457533,0.05584054915873602,0.06607580188688042,not specified,block of flats,0.10367221245092596,Wooden,No,0,0,0,1,-3827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
100025,0,Cash loans,M,N,Y,0,192897.36511591478,730516.999180167,60813.46731612894,503164.7278500061,State servant,Academic degree,Single / not married,Municipal apartment,0.03531340183424272,-23924,-8563,-4592,-2085,1,1,0,1,0,0,Managers,1,1,2,MONDAY,7,0,0,0,0,0,0,0.46838465880700697,0.42744948566816665,0.49763991539049,0.05553843469890946,0.011324480649996024,0.8770710141819947,0.5689226255798842,0.06022349552543704,0.01066214986671594,0.09649676032907564,0.07351524545861501,0.08037464117868597,0.099284234540149,0.04600475779969284,0.059247932536410516,0.0723461647226487,0.09870082348209556,0.8688611313357251,0.6721140197143671,0.11626928536738422,0.2438158021401766,0.13603589797403773,0.20975014621980037,0.16317750764631922,0.0641882969523693,0.0688118922434179,0.07969096747613871,not specified,terraced house,0.10389241436628897,Panel,No,0,0,0,0,-998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
100026,0,Revolving loans,M,Y,Y,3,431649.15575703356,676293.0961254982,32709.046983737073,442214.0860939401,Pensioner,Incomplete higher,Married,House / apartment,0.09580922422820518,-9831,-8924,-9833,-2926,1,0,1,0,0,0,Laborers,6,2,1,SATURDAY,1,0,0,0,0,0,0,0.4478705978421319,0.2774953685637416,0.4665379706120989,0.268735594522808,0.14291331502277368,0.6615911860767714,0.7007196659759165,0.025685124384119212,0.06131721410672466,0.026295566071094872,0.13595067528460966,0.14424541084668152,0.15744263685414253,0.048758079584696974,0.010413059229374973,0.17343510845510318,0.06521180862215362,0.8288564635354388,0.6026114823368314,0.19357496707125435,0.16261764419624652,0.18687919512514267,0.14700770365108617,0.09123780938316772,0.057156768926189115,0.035940684978379496,0.07739383540891374,reg oper spec account,terraced house,0.28731026199909654,Others,No,1,0,0,0,-1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
100027,0,Cash loans,M,Y,Y,5,476222.6583051115,532116.5231941966,92376.09463413466,567476.8081382582,Working,Incomplete higher,Single / not married,Rented apartment,0.014819018580340742,-18615,-9352,-5184,-2196,1,1,1,1,1,1,Accountants,2,2,2,THURSDAY,18,0,0,0,0,0,0,0.2489505751825143,0.6058755411134006,0.13192261648903064,0.044562164169012826,0.05533390806601883,0.5639808760011774,0.9998659368216354,0.12189701989076814,0.04669467002270806,0.1882767211422458,0.1464593620081268,0.024106526244478246,0.04058278611864492,0.041314957317789225,0.08140928897031652,0.05392624288536783,0.13103477637287933,0.8599665418413613,0.7200752991115963,0.08417225755578846,0.29373818310841654,0.10493539721843592,0.08021104814433803,0.14191906720638325,0.1559931961732335,0.0384110533828857,0.04959050545581138,not specified,specific housing,0.28101369200238036,Others,Yes,1,0,0,0,-1087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100028,0,Revolving loans,M,Y,Y,4,448184.80296320195,537753.7871045424,33911.70083796371,854370.7954793229,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.07383448105028317,-16778,-6999,-15767,-381,1,1,1,0,1,0,High skill tech staff,3,2,2,TUESDAY,9,0,0,0,0,0,0,0.4071316484009674,0.4418135318601827,0.7675509251392046,0.12057301677633088,0.020861757988946312,0.693437894860517,0.388887136322691,0.09968175323880085,0.28849918764060223,0.025281359627186223,0.047071009386098255,0.10244398237558205,0.16103079301675097,0.041655109875487595,0.0721783118828223,0.09103710033238192,0.020166595219892912,0.9459596149724017,0.3871260564167728,0.05647446655105606,0.19537488630135813,0.06709667607149916,0.16861214968805,0.10086953831108822,0.14290566603245095,0.04495843254975254,0.02726692697036036,cash,terraced house,0.12514832174803853,Block,No,0,0,0,0,-3276,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
100029,0,Revolving loans,M,N,N,5,382580.13917271764,828051.136837145,90623.41584041753,943937.4105165318,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,0.05789000204533034,-7913,-13685,-9883,-6094,1,0,0,0,1,1,Drivers,4,1,3,SATURDAY,4,0,0,0,0,0,0,0.8926055524364439,0.30006405049259866,0.4019056191507395,0.2226112414498984,0.14246504149957587,0.9415178086612775,0.8551535298074893,0.15261920179905802,0.028805868940288804,0.040230825235618536,0.016795149177818502,0.10474229946090574,0.1509159256963378,0.05211597824515172,0.03932945241197469,0.25638171196173765,0.042476176872664084,0.9841433257604406,0.7575764430193324,0.04368638366113731,0.05713781500213535,0.08343897741177614,0.2535722168619139,0.12058394912273733,0.030778114315003074,0.034713484419699875,0.03008977266291956,cash,block of flats,0.05069177502739704,Wooden,No,0,0,0,1,-3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3
100030,0,Revolving loans,M,N,Y,2,174859.1058762293,356570.11207971926,19312.75572819262,636066.7302879121,Commercial associate,Higher education,Widow,Municipal apartment,0.05300893694104576,-19520,-14927,-3450,-302,1,0,0,1,0,1,Managers,4,2,1,FRIDAY,10,0,0,0,0,1,0,0.3158892616947887,0.6721083795665609,0.15815138656096706,0.2395326396423641,0.15364207616347675,0.7027632767105314,0.9992581388023565,0.197548738784076,0.15528210450068997,0.17485882245796724,0.05007808507092283,0.12701525925645868,0.181156242164954,0.0951335697134312,0.05175678542430911,0.2675348696131336,0.18579969221752343,0.7291917563573527,0.3658148012228383,0.10100303602129526,0.2464923837589567,0.11285061533947811,0.12116306909579683,0.05579778957357933,0.11643447099135971,0.04934695821670464,0.07360643551005021,not specified,terraced house,0.1792494077281493,Panel,No,0,0,0,0,-2231,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1
100031,0,Cash loans,M,Y,Y,0,176727.21894753427,856202.6551559118,69090.64321596871,729172.9642589214,Pensioner,Academic degree,Single / not married,Municipal apartment,0.030114488283025605,-17223,-2962,-11641,-6338,1,1,0,0,1,0,High skill tech staff,4,3,3,WEDNESDAY,8,0,0,0,0,0,0,0.7099527269408831,0.25354022931818276,0.4663192776611851,0.2868540612757098,0.13529229283187244,0.916813861237574,0.863703898079746,0.03271146161096994,0.27671820005865977,0.11478092269758618,0.25865386827512643,0.06900401688559504,0.08095644860811374,0.09424163085298885,0.050489154758135424,0.10659446636807555,0.10287508797287397,0.5299909230045404,0.7037553214588226,0.034841911311924496,0.2050747536399884,0.19550817308447285,0.20393068581972215,0.04846612015808312,0.07289050431090685,0.024228365386850723,0.03351605832951115,reg oper account,terraced house,0.24930998046820002,Block,Yes,3,0,0,0,-3324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100032,0,Cash loans,F,Y,Y,5,483512.14420071704,718997.6911160145,91628.69665944194,922618.8977911313,Commercial associate,Academic degree,Civil marriage,Rented apartment,0.07350362107988428,-19638,-6325,-3636,-1585,1,1,1,1,1,0,Medicine staff,3,2,3,FRIDAY,15,0,0,0,0,0,0,0.14747797604531102,0.6066832325274787,0.22918464487327786,0.238976412055518,0.0793822589250887,0.6857650429267905,0.8370009116894106,0.06176076690115086,0.18618086346849316,0.07701037759399011,0.2291977165071552,0.059359890146149605,0.04354324391600686,0.059064549517800956,0.03472927256876721,0.2706958192584648,0.16611992415876495,0.9171751616812094,0.800073028796952,0.1764002194102182,0.05318905888389206,0.129383005259026,0.02228328473584085,0.14488352690621392,0.19449658207466206,0.027939870572042447,0.0496409067375248,reg oper spec account,specific housing,0.11715124548669507,Panel,No,1,0,0,0,-2654,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
100033,0,Cash loans,M,Y,N,1,54628.02317106141,535175.8190236195,25187.44945584066,278837.48113035393,Commercial associate,Higher education,Separated,Rented apartment,0.027172854230167638,-24050,-2697,-13803,-282,1,1,1,1,0,0,High skill tech staff,2,1,3,TUESDAY,4,0,0,0,0,0,0,0.4739750379261266,0.44442456778966166,0.6635315317077318,0.2549143913947296,0.10709078357503343,0.6406928119582274,0.4810767959448341,0.1396662843285318,0.15362803262192054,0.1868728404502262,0.24167894240880067,0.10193813303244065,0.15413943152378123,0.05103638181955439,0.09825013360876104,0.17986105333270896,0.1480427314205046,0.5589829666195179,0.5880552246799853,0.15910544830866852,0.012607726808557406,0.03939987059118328,0.28159589742393276,0.03324277174417149,0.09075812530664805,0.013342253996097158,0.0197115047540379,reg oper account,specific housing,0.1597610065123709,"Stone, brick",No,0,0,0,0,-1773,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100034,1,Revolving loans,M,N,N,0,372222.487958965,566422.8932670949,97149.42640893295,385662.862292932,Working,Academic degree,Single / not married,House / apartment,0.05975576163862915,-16750,-13451,-7707,-215,1,0,1,0,0,0,Core staff,6,3,3,THURSDAY,14,0,0,0,0,0,0,0.1467281055337165,0.3553337314645377,0.5574172601341213,0.2853190416513791,0.18764004912919202,0.8874313649526728,0.3023537550126248,0.05508928172927567,0.2254680822161439,0.19249621387963964,0.090128919606875,0.13532551789624,0.12180186183839918,0.08273450373117427,0.05894965744568999,0.07564683728485204,0.07093472025699553,0.6097221894440498,0.9376319088004164,0.1168024968289094,0.16765771623605155,0.17019737676465546,0.29128014656309925,0.043436959829749155,0.017708998549516568,0.047018318629878174,0.021003303986942293,reg oper spec account,block of flats,0.0931973011416821,Block,No,0,0,0,1,-1526,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
100035,1,Cash loans,F,Y,N,2,367810.773149868,405317.7657488766,50759.502437396055,767120.0050012659,Working,Higher education,Single / not married,Municipal apartment,0.032792082673622575,-22182,-13641,-8668,-6538,1,1,0,0,1,0,Security staff,5,1,3,SATURDAY,13,0,0,0,0,0,0,0.4806399470463186,0.856785813989841,0.31609104558234813,0.1705694307594931,0.148626083535619,0.6046172638356884,0.45819096166991424,0.01572802794811643,0.11247883456896836,0.07284491188553925,0.0784687651025902,0.01847249354623092,0.14537354616920123,0.07128362412429534,0.09075514968574022,0.22874508749041553,0.16269332198148692,0.8265837268437268,0.4064224312342265,0.1470779643036363,0.08003184214620353,0.04447496747739844,0.1220254350830312,0.18877981603250965,0.0730260635753865,0.07366044270960614,0.03249528356845286,reg oper spec account,block of flats,0.13184881737906384,"Stone, brick",No,0,0,0,0,-3892,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
100036,0,Revolving loans,M,Y,N,5,330210.29342740885,801691.4661575798,95114.3597596922,858995.5695298397,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.09600592418032206,-21400,-13104,-17385,-4098,1,1,0,0,0,0,Core staff,6,2,2,THURSDAY,8,0,0,0,0,0,0,0.12204196864750153,0.35952600625182396,0.8603790873207793,0.10959570342857786,0.10589000436487382,0.6159153530849057,0.8528600805517268,0.03086325855011344,0.06617718769438602,0.17500058736010926,0.020837998713620645,0.06578054991369953,0.19938068946514137,0.08934070619090269,0.06268198470955688,0.27740730197396146,0.027351263610128608,0.8728676220465172,0.4196709299814424,0.019498157568685844,0.2615000318157761,0.017361777802849664,0.1545313349094069,0.05813251902227951,0.06941447025599216,0.05555369774932768,0.01763498722061476,cash,block of flats,0.23971325071672261,Others,No,0,0,0,0,-1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
100037,0,Revolving loans,M,N,Y,4,495548.9807390896,610299.7938442142,70913.80392670423,885623.2226644623,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,0.012576807445208754,-13659,-8341,-5156,-2320,1,0,1,0,0,0,Managers,4,1,1,TUESDAY,19,0,0,0,0,0,0,0.5906358171871239,0.37800589931997464,0.33339627860446464,0.2308678119532859,0.12275533887070371,0.5249064190379832,0.375096838996023,0.09238911621711124,0.25571191316499453,0.13892048185643727,0.14695785373157716,0.15958895983731466,0.04696255242812384,0.07575506571598085,0.07211648112116552,0.20117838999863302,0.17624586832584244,0.8473236243335533,0.6618400866157506,0.048668379813828745,0.08276968305757719,0.029039891280917843,0.05656898355668654,0.0714261912805848,0.011070603525465857,0.05775920101702633,0.03471043689695387,reg oper spec account,block of flats,0.15707031866012194,Wooden,No,0,0,0,0,-3300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100038,0,Cash loans,F,N,N,2,190345.74609367637,456683.6341998749,37142.81828861964,532085.7414839461,Working,Secondary / secondary special,Single / not married,With parents,0.02797554521001129,-9947,-9754,-5599,-6058,1,0,1,1,0,0,Drivers,5,3,1,FRIDAY,4,0,0,1,0,0,0,0.5692072799831044,0.7965106913065368,0.5439975255815366,0.05742706006225144,0.18625988368580773,0.5939228556409972,0.5072828623770086,0.09184908390331184,0.02640882610282285,0.062153360850793093,0.1208985689611657,0.10199601298383366,0.08809980504008615,0.09571098896475873,0.012658819912937831,0.0683859112985688,0.13930640025278035,0.7192460971244508,0.9521587617063716,0.12803025963767484,0.20222828492098657,0.15936313585404546,0.06689704777927775,0.13030691972476172,0.10267863568679364,0.050495171779801874,0.06113733634129571,not specified,specific housing,0.16181771094076652,Wooden,No,0,0,0,0,-1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3
100039,0,Revolving loans,M,N,Y,1,202987.3387069617,676840.0926087601,26947.22724253958,271471.92183349346,State servant,Higher education,Single / not married,With parents,0.0318079545748703,-10667,-8033,-8832,-241,1,0,0,1,1,0,Cleaning staff,1,1,3,SATURDAY,14,0,0,1,0,0,0,0.7382745781042844,0.2032346903003946,0.7412542594328394,0.02978718430117642,0.08481867923123872,0.6894076968048993,0.6937536896858942,0.19473789121910937,0.24426025683521563,0.18887220940419777,0.25240696909137106,0.1908469026461883,0.046612390617592106,0.08976211665732668,0.05606366944549487,0.03490522223557133,0.18614374021450844,0.9590335292571394,0.573489022074923,0.10071920722543548,0.11008773110511838,0.18136017826674353,0.1845999008021193,0.09366731205251347,0.18210126545994493,0.06263620327894598,0.07702919019837146,reg oper spec account,terraced house,0.24738791164787016,Wooden,No,1,0,1,0,-2244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
100040,0,Cash loans,M,Y,Y,5,85522.73132595,996587.5616410584,37336.15416025894,550225.1818396959,Pensioner,Higher education,Separated,With parents,0.04726610431910348,-18745,-8339,-8492,-6843,1,1,0,0,0,0,Sales staff,6,3,1,WEDNESDAY,8,0,0,0,0,0,0,0.5666289617610777,0.18645499971684887,0.5111138383635904,0.23774595088560302,0.02935030594235715,0.6997863493574519,0.705867210308716,0.09853050644057582,0.03997616608676174,0.02198313140032121,0.2077415919726665,0.17483292856080648,0.1735184055763733,0.08697242603527063,0.07491491045994153,0.07652947150479703,0.180146976047292,0.9160981345989985,0.9484799144330058,0.12487836619248426,0.11159223448030356,0.060958618179246284,0.19183129454276399,0.11621008528079355,0.16243951573551893,0.030670872033859493,0.012943243483681973,cash,specific housing,0.24074318557811353,Block,No,0,0,0,0,-478,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
100041,0,Cash loans,M,N,N,3,249259.16144468184,548209.8237252431,18371.566833640747,384587.672165643,Pensioner,Lower secondary,Civil marriage,Rented apartment,0.030945721768304818,-14093,-2584,-2446,-585,1,1,1,0,0,0,Cleaning staff,1,3,2,MONDAY,3,0,0,1,0,0,0,0.8407993298808586,0.326166227267602,0.868684540620228,0.285694693838227,0.07190698592358356,0.7103140434657866,0.6800920833117082,0.13883286441901374,0.19141468459302294,0.0704090368474222,0.051842921108263676,0.07534954595337907,0.013226394824137509,0.04523933168353092,0.020967673441422884,0.10816746657161147,0.08224978675805913,0.8318412950994571,0.7854324243366807,0.026904118137787238,0.06272630283715264,0.1046408564467095,0.10906601030262736,0.03747259361250153,0.1400841559344636,0.028676421984458744,0.06405551044944506,cash,specific housing,0.09678819867809414,Mixed,No,1,0,2,1,-3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
100042,0,Cash loans,F,N,N,0,167471.83680568164,936553.1206228957,22948.11697089968,432957.1639972993,Working,Academic degree,Civil marriage,House / apartment,0.05422141812419068,-8993,-14490,-15661,-1054,1,0,1,0,0,0,Cooking staff,1,2,3,SUNDAY,20,0,0,1,0,0,0,0.726483691259485,0.5733087386195679,0.7750836535836115,0.13830961404024886,0.08888804079989442,0.7398464731176873,0.9866184467621788,0.10351819032553534,0.14834372530987233,0.08528970603582371,0.2962749907239079,0.1479914891440933,0.03569239244544321,0.04475911030200232,0.07104924662813666,0.10678323816203869,0.17279817915518,0.7205378412028751,0.8477886590740995,0.13396028603990048,0.1557892999988183,0.1234723730114654,0.1184681745160902,0.13775745848565363,0.07527159318987922,0.09477679918255856,0.042686780561739114,reg oper spec account,specific housing,0.1538180448539277,Block,No,1,1,2,0,-3320,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100043,0,Cash loans,M,Y,N,4,204524.0159799399,476013.47193965287,19419.439631183304,817814.0454700047,Pensioner,Academic degree,Single / not married,Municipal apartment,0.08852189709326852,-10759,-6386,-1754,-3691,1,1,0,1,0,1,Cleaning staff,6,2,2,THURSDAY,20,0,0,0,0,0,0,0.2061252162578315,0.4074401280881105,0.8368152112007168,0.056728701499954355,0.06186313527349277,0.7859553078795755,0.308599916955628,0.06128451479343706,0.29957693927740336,0.141224111339516,0.23348581257050907,0.06211861236959803,0.057095351484447374,0.07670825558579868,0.017584500423999973,0.15457832057395576,0.11697305368367363,0.7319129665963297,0.9565094930826161,0.16268708883753757,0.1779887923923256,0.08955117905367113,0.15680627356551696,0.03975083690070882,0.054073109137541785,0.05053684638614593,0.03039771683205473,reg oper spec account,terraced house,0.2622144590531612,Block,No,0,0,0,0,-2090,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
100044,0,Cash loans,M,N,N,3,425557.30561503244,243786.16553998872,48064.9189367402,260421.66882070948,Working,Lower secondary,Civil marriage,Rented apartment,0.07408570792682537,-12910,-12568,-9891,-5674,1,1,1,0,0,0,Cooking staff,4,3,2,TUESDAY,3,0,0,0,0,0,0,0.31237855064487274,0.5868435846685401,0.39816206700355117,0.15413608306519014,0.11050475699750956,0.5947145122977286,0.6413189570554919,0.030035702371774026,0.12249702486356778,0.01730227501970797,0.21886887954826906,0.0433063330734165,0.1565514087471541,0.017537410562300054,0.08263206260279513,0.15649907264926521,0.039851720109665284,0.5879833212227821,0.7006298360492353,0.11379228476955447,0.1784939670247772,0.02241156354369669,0.2825397987779687,0.15206785072144302,0.07509713938497636,0.08444582280877685,0.012867198553756265,reg oper spec account,terraced house,0.1641844206111256,Mixed,Yes,0,0,0,0,-2029,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100045,0,Revolving loans,F,Y,N,5,470968.0310873731,363393.6850947431,81602.05386318278,862064.9739845617,Working,Lower secondary,Married,With parents,0.06219657824816,-12695,-13094,-7712,-4283,1,0,1,1,1,1,Sales staff,3,1,3,SATURDAY,19,0,0,0,0,0,0,0.12098447821503484,0.22780050483554773,0.5386843339290069,0.1240621770664893,0.0679229962777547,0.806972091538033,0.6530944342294881,0.1732240630570804,0.28761314239502694,0.17905761135118176,0.0728185189560708,0.1773938696248199,0.12940629854492922,0.0389993009167982,0.09800054561586476,0.14671545736838956,0.16761466404434391,0.889852498549857,0.7491570512648036,0.07790733355130318,0.25841694497221207,0.020764020348911366,0.05340042387279216,0.10948728462203824,0.033381275349358495,0.09251485771262219,0.03933434913247738,reg oper account,specific housing,0.215440870731762,Block,No,0,0,0,0,-1375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
100046,0,Revolving loans,M,Y,Y,5,133579.88240233355,534956.1146621474,22724.519879470616,542135.2686593353,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01801028601844117,-7438,-2481,-4683,-4332,1,0,0,0,1,1,High skill tech staff,4,3,2,FRIDAY,20,0,0,0,0,0,0,0.40890720125824587,0.30916067901387767,0.7721330363947205,0.11801744252996375,0.029604121222652692,0.6682772937346443,0.5053254931846651,0.03900591194269278,0.12709634614602636,0.13522955926205138,0.27249541417870726,0.07654736320725164,0.0838363430692937,0.09390014540565142,0.06640611410613274,0.10970892400604394,0.18250475414165113,0.9329816912433861,0.7052933054428012,0.04318309281366715,0.19918071336144655,0.09366637917143739,0.16994306526768238,0.16507667231392303,0.02890281263699932,0.06533950642309892,0.08107103798599256,not specified,terraced house,0.12649053732758225,Others,No,2,0,1,0,-2709,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
100047,0,Revolving loans,F,N,N,2,217629.01919905964,375707.94287565525,21728.83898551023,676851.1448804761,Working,Lower secondary,Civil marriage,Municipal apartment,0.07245928975503481,-11935,-5850,-1238,-4432,1,1,1,0,0,0,Sales staff,1,2,3,WEDNESDAY,21,0,0,0,0,0,0,0.5076290030155602,0.5521298670499774,0.8228000274421967,0.19214344359339253,0.04573301758514964,0.8670053675695641,0.667549892961141,0.02840978702534449,0.20769314236567882,0.062254337917836806,0.14743702547145196,0.048649428107040475,0.04015305760505342,0.05050911032188786,0.01693701035048718,0.04098083741322439,0.02606396945522889,0.9136408304623593,0.8494009916111811,0.06041745871932348,0.2246689716315289,0.16159485371768775,0.02687398127141538,0.04280978232721875,0.11916122186948637,0.036891394182284036,0.05770206105039447,reg oper spec account,specific housing,0.06488964039048616,"Stone, brick",No,0,1,0,0,-3730,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
